nif,empresa,licitaciones_ganadas,importe_total,ultima_adjudicacion
B92904499,"COFER SEGURIDAD, S.L.",9,181088077,2024-12-19 00:00:00+00
B64318314,"HIDROMEK MAQUINARIA DE CONSTRUCCIÓN ESPAÑA, S.L",9,1224455000,2024-12-18 00:00:00+00
B70018981,OBRAS GALLAECIA SL,9,462400043,2024-12-18 00:00:00+00
B95607008,"LANMEDIA COMUNICACIONES, S.L.",9,48882799,2024-12-18 00:00:00+00
B54954458,"AYMED PROYECTOS, OBRAS Y SERVICIOS, S.L.",9,167580437,2024-12-17 00:00:00+00
A14901342,"ANDALUZA DE REPRESENTACION,GESTIONES Y OBRAS S.A.",9,186587471,2024-12-17 00:00:00+00
B35086909,"LANZAGRAVA, S.L.",9,675486389,2024-12-17 00:00:00+00
B93228500,AUNA INGENIERÍA Y CONSTRUCCIÓN SL.,9,144370718,2024-12-17 00:00:00+00
B86752110,"BALYMA servicios integrales, S.L.",9,645168559,2024-12-17 00:00:00+00
B17444290,"LLEAL TULSÀ ASSOCIATS, S.L.",9,17460960,2024-12-16 00:00:00+00
A21028097,"Auditest, S.A.P",9,18016010,2024-12-13 00:00:00+00
B81989717,"APOYO LOGISTICO INTEGRADO, SL",9,101837900,2024-12-13 00:00:00+00
B85926152,Triple A Plus,9,214096466,2024-12-13 00:00:00+00
A28432870,"NOVOCLIMA, S.A.",9,61649623,2024-12-13 00:00:00+00
A20524310,"IMPRESIONES TRANSKRIT, S.A.",9,49380886,2024-12-13 00:00:00+00
B18583336,Genycell Biotech España SLU,9,390779650,2024-12-13 00:00:00+00
B53740221,"LIMPIEZA DE TUBOS NAVARRO, S.L",9,306693957,2024-12-13 00:00:00+00
B98786312,MOLT INVERSIONES S.L.,9,17371233,2024-12-12 00:00:00+00
B80351471,"Laerdal España, S.L",9,68012190,2024-12-12 00:00:00+00
A35012590,"A.Paukner,S.A.",9,1968861544,2024-12-12 00:00:00+00
B72028152,"MENKKEEPER SEGURIDAD, SL-UNIUM SERVICIOS AUXILIARES, SL",9,305687138,2024-12-12 00:00:00+00
A96367248,"INFRAESTRUCTURAS Y SERVICIOS SERVITRIA, S.A.",9,658145273,2024-12-12 00:00:00+00
A78098308,"V-Valley Advanced Solutions España, S.A.U.",9,116328074,2024-12-11 00:00:00+00
B07140387,TRABLISA DISTRIBUCION Y SERVICIOS S.L.,9,7281200,2024-12-11 00:00:00+00
B36102200,FABRICA DE MUEBLES MAGARIÑOS SL,9,63134331,2024-12-11 00:00:00+00
B61472536,"INFORMATICA DE SISTEMAS CAD, S.L.U",9,20443474,2024-12-11 00:00:00+00
A81154197,Cgi Information Systems And Management Consultants España S.A.U,9,398250312,2024-12-09 00:00:00+00
B14998330,"URBYSEG PALMA, SL.",9,7241000,2024-12-09 00:00:00+00
B73744104,CMM GUARD S.L.,9,870663179,2024-12-09 00:00:00+00
B73724999,NATURF DEVELOP SL,9,73904332,2024-12-05 00:00:00+00
B06773550,PIONEROS 5120 SL,9,113120957,2024-12-05 00:00:00+00
A11302213,"LAM, SEGURIDAD Y COMUNICACIONES S.A.",9,83465092,2024-12-05 00:00:00+00
A83456202,ENTELGY CONSULTING S.A.,9,310600459,2024-12-04 00:00:00+00
B38515193,EXCAVACIONES MADEL S.L.,9,58772342,2024-12-04 00:00:00+00
B97942635,"Kanbanlog, S.L",9,1879175028,2024-12-04 00:00:00+00
B40227019,HOSTITAL RECOLETAS NTRA SEÑORA MISERICORDIA,9,227509568,2024-12-03 00:00:00+00
B62818844,"Tatarana, S.L.",9,15119345,2024-12-03 00:00:00+00
B90249491,Redmatica S.L.,9,11880247,2024-12-02 00:00:00+00
B83849703,"New Media Professional Services, S.L.U.",9,82345298,2024-12-02 00:00:00+00
B74213216,Ingeniería de Construcción y Obra Civil de Asturias SL,9,1194280000,2024-12-02 00:00:00+00
A47015342,"Técnicas para la Restauración y Construcciones, S.A. (TRYCSA)",9,422621251,2024-12-02 00:00:00+00
B22293450,PIEDRA CASBI SL,9,364451689,2024-12-02 00:00:00+00
B94106663,ZONA DE OBRA O ROSAL SL,9,101795325,2024-11-29 00:00:00+00
B38353900,Distribuciones y Representaciones Biomédicas Direx S.L.,9,224943006,2024-11-29 00:00:00+00
A08523094,"Alumbrados Viarios, S.A.",9,2245088779,2024-11-28 00:00:00+00
B52002581,MEJORA ENERGETICA EN EDIFICIOS VARIOS EN MELILLA,9,685214848,2024-11-28 00:00:00+00
B42142232,"CANTERAS BLOCONA, S.L.",9,54535614,2024-11-28 00:00:00+00
B30930424,Tecnoperpal S.L.,9,75487954,2024-11-27 00:00:00+00
B84305093,Climb Wear S.L.,9,122662534,2024-11-27 00:00:00+00
B13215587,LINCE ARTES GRÁFICAS SL,9,22788110,2024-11-27 00:00:00+00
B56098619,Aerium Proyectos y Consultoría S.L.,9,7177489,2024-11-27 00:00:00+00
B76332873,"ILUMINACIONES DECORATIVAS ARTE Y LED, S.L.",9,84758358,2024-11-27 00:00:00+00
B06594790,Heuristic Solutions SL,9,55002008,2024-11-27 00:00:00+00
A79320289,VIAJES ATL INTERNACIONAL SA,9,10806284,2024-11-26 00:00:00+00
B35543958,"CONSTRUPLAN, CONSTRUCCIONES Y PLANIFICACIÓN, S.L.",9,4602780064,2024-11-26 00:00:00+00
A28896884,"Diario Córdoba, S.A.U.",9,18865238,2024-11-26 00:00:00+00
B70134143,EXCAVACIONES YONI TUÑAS S.L.,9,71337871,2024-11-26 00:00:00+00
A28547149,"Servicios Auxiliares Sanitarios Santa Sofia, s.a.",9,232339124,2024-11-25 00:00:00+00
B24479032,MISTERBUS SLU,9,27734948,2024-11-25 00:00:00+00
B19516335,AGUA Y ENERGÍA DE GRANADA S.L.,9,214018505,2024-11-25 00:00:00+00
A79855201,"Paradores de Tursimo S.M.E, S.A",9,14521304,2024-11-25 00:00:00+00
B09351701,"HIJOS DE PASCUAL MEDIAVILLA, S.L.",9,89188179,2024-11-22 00:00:00+00
B11606761,"EL MOTORISTA, S.L.",9,45187466,2024-11-22 00:00:00+00
B42132704,INDESFOR SORIA S.L.,9,87153940,2024-11-21 00:00:00+00
B13520069,"INTELIGENCIA PARA EL AHORRO ENERGÉTICO, S.L.",9,235023414,2024-11-21 00:00:00+00
B09939109,GESTIONA INFRAESTRUCTURAS SL,9,126291236,2024-11-21 00:00:00+00
B91689661,Surtruck S.L.,9,1032015544,2024-11-21 00:00:00+00
B45671807,Roycur servicios y mantenimientos S.L.,9,88277099,2024-11-20 00:00:00+00
B14501456,"TEGUI GONZALO FERNANDEZ GOMEZ E HIJOS, SL",9,79295176,2024-11-20 00:00:00+00
B97555783,Audio-net Alquiler Profesional S.L.,9,42923016,2024-11-20 00:00:00+00
B46103297,"PLASTICOS FERRANDO, S.L.",9,758208944,2024-11-19 00:00:00+00
B24348096,"MULTIGESTION ASES, S.L.",9,3739468,2024-11-19 00:00:00+00
B83165563,Serdoc Informatica S L,9,6269300,2024-11-19 00:00:00+00
B30657241,SALUSMEDICINA Y GESTION SANITARIA SL,9,31379740,2024-11-13 00:00:00+00
A08252843,"Sauter Ibérica, S.A.",9,106667216,2024-11-13 00:00:00+00
B55667562,Etecnic Movilidad Eléctrica SRL,9,94060118,2024-11-13 00:00:00+00
B76811439,M ASENSIO CRUZ S.L.U.,9,53564295,2024-11-12 00:00:00+00
A28443158,PRODUCTOS INTEGRADOS S. A. -PRINSA-,9,23880094,2024-11-11 00:00:00+00
B76787142,"ABRAGON INFRAESTRUCTURAS, SL",9,336686070,2024-11-10 00:00:00+00
B97329577,"GUEROLA TRANSER, S.L.U",9,1890280410,2024-11-10 00:00:00+00
A08113169,IMI NORGREN S.A.,9,4751030,2024-11-08 00:00:00+00
B54593504,"AITANA ACTIVIDADES DE CONSTRUCCIÓN Y SERVICIOS, S.L.",9,2008788105,2024-11-08 00:00:00+00
B36719490,"OBRAS, PAVIMENTOS E INSTALACIONES INDUSTRIALES, SL",9,398994660,2024-11-07 00:00:00+00
B12090098,consbe sl,9,93817052,2024-11-07 00:00:00+00
B29959095,CARMELO MARTINEZ LAZARO SLU,9,165199400,2024-11-06 00:00:00+00
B85873958,"GUANTES ARRIBAS, S.L.",9,123239020,2024-11-05 00:00:00+00
A81962201,Editorial Aranzadi S.A.,9,31199650,2024-10-31 00:00:00+00
B82422015,"Vass Consultoría de Sistemas, S.L.",9,911084099,2024-10-30 00:00:00+00
B83133629,CAS TRAINING SL,9,55685400,2024-10-29 00:00:00+00
A28024172,"LA VELOZ, S.A.",9,123516195,2024-10-29 00:00:00+00
A12006961,"FOMENTO BENICASIM, S.A.",9,1296904561,2024-10-28 00:00:00+00
B34149013,DYNAQUA MEDIO AMBIENTE SL,9,71189723,2024-10-28 00:00:00+00
B96795976,"MED AGC SERVICIOS, S.L.",9,319360416,2024-10-25 00:00:00+00
B72359789,MANUEL GARCÍA RAMÍREZ SUMINISTROS SLU,9,67851810,2024-10-25 00:00:00+00
B80218092,"TALLERES SERCOIN, S.L.",9,42720764,2024-10-24 00:00:00+00
B86016060,Media Sapiens Spain S.L.,9,2327314048,2024-10-21 00:00:00+00
B22144687,"HIDROLOGICA DE MANTENIMIENTO, S.L.",9,141996301,2024-10-18 00:00:00+00
B98285877,Diavida S.L.,9,1593703858,2024-10-17 00:00:00+00
B01612829,OBRAS Y SERVICIOS CUMARCONS S.L.,9,115442296,2024-10-14 00:00:00+00
A28337129,TELEFONOS LINEAS Y CENTRALES SA,9,1646184566,2024-10-08 00:00:00+00
B67267146,"Columat Smart Systems, SL",9,27861834,2024-10-07 00:00:00+00
A78938743,"SERYNCO INGENIEROS, S.A",9,20664541,2024-10-04 00:00:00+00
B90286824,"MATERIALES REFORMAS GENERALES, SLU",9,14495545,2024-10-03 00:00:00+00
B06593453,Distribuciones quimicel del suroesteSL,9,32326872,2024-10-03 00:00:00+00
B40635864,SERAMFOR SL,9,25305800,2024-10-01 00:00:00+00
B70370820,ANERPRO ENERGIA Y PROCESO SL,9,235798363,2024-09-26 00:00:00+00
B19145325,AUTOSERVICIO MARTIN RUIZ S. L.,9,53669566,2024-09-26 00:00:00+00
A60211653,"Farmaban, s.a.",9,10829102,2024-09-26 00:00:00+00
B54836093,Consultoría ipYdo S.L.,9,12030499,2024-09-23 00:00:00+00
B73758922,INFRAESTRUCTURAS Y FERROCARRILES SL,9,358260028,2024-09-18 00:00:00+00
B85294916,ARSYS INTERNET SLU,9,31893788,2024-09-17 00:00:00+00
B25788373,Polar nights sl,9,78370000,2024-09-17 00:00:00+00
A96674460,"Medición Avanzada de Contadores, S.A.",9,122478970,2024-09-13 00:00:00+00
B96895834,"EDUCO SERVICIOS Y PROYECTOS EDUCATIVOS, S.L.",9,80591529,2024-09-06 00:00:00+00
B82844358,"Chubb Iberia, S.L.",9,2692559603,2024-08-30 00:00:00+00
B74377516,SALTOKI ASTURIAS SL,9,3713596,2024-08-26 00:00:00+00
B81405664,CENTRAL DE CATERING SERVICATERING SL,9,54223241,2024-08-21 00:00:00+00
B90412941,"RUCAVIPED, S.L.",9,50449267,2024-08-07 00:00:00+00
B37402542,"ANCEBUS,S.L.U",9,39284569,2024-07-29 00:00:00+00
B82874173,"HEMASOFT SOFTWARE, S.L.",9,78766604,2024-07-29 00:00:00+00
B37028024,"AUTOCARES TOURSAN, S.L.",9,30923800,2024-07-29 00:00:00+00
B37289923,"AQUIMISA, S.L.",9,236936478,2024-07-15 00:00:00+00
B42187476,"SANZ TIERNO AUTOCARES,S.L.",9,18550190,2024-07-04 00:00:00+00
B10329407,"HORTOFRUT DE CORIA,S.L.",9,43861361,2024-06-27 00:00:00+00
B85434108,GRUPO UNIVE SERVICIOS JURÍDICOS S.L,9,21771959,2024-06-21 00:00:00+00
B14929434,"MUSER PRODE, S.L.",8,36556585,2026-06-02 00:00:00+00
B10543916,alsg servicios generales,8,29737595,2026-06-02 00:00:00+00
A60567922,"BAUSCH & LOMB, S.A.",8,83491313,2026-06-02 00:00:00+00
B02664845,Hecaser multiservicios S.L.,8,43995055,2026-06-01 00:00:00+00
A50007301,"AGREDA AUTOMOVIL, S.A.",8,43184906,2026-06-01 00:00:00+00
A58282096,SoftwareOne Spain SA,8,71586361,2026-06-01 00:00:00+00
B90060872,COINSADA ESPAÑA S.L.,8,29660500,2026-06-01 00:00:00+00
B52041449,MULTISERVICIOSMELILLA S.L.,8,120071381,2026-06-01 00:00:00+00
B92672393,MAVAR OBRAS Y SERVICIOS S.L,8,24671699,2026-06-01 00:00:00+00
B56835895,CBC FERNANDO CONSTRUCCIONES SL,8,46365516,2026-06-01 00:00:00+00
B03891983,"Esclapés e Hijos, S.L.",8,384773319,2026-06-01 00:00:00+00
B04426003,"AL ALBA EMPRESA DE SERVICIOS EDUCATIVOS, S.L.",8,632488777,2026-06-01 00:00:00+00
B18577015,BerbelPorcel Asociados SL,8,38158600,2026-05-29 00:00:00+00
B32211716,"OBRAS Y SANEAMIENTOS GALICIA, S.L.",8,91762702,2026-05-29 00:00:00+00
A29035896,"RIEGO VERDE, SA",8,76216598,2026-05-29 00:00:00+00
B07266265,"POLICLINICA NUESTRA SEÑORA DEL ROSARIO, SOCIEDAD LIMITADA",8,1689036323,2026-05-29 00:00:00+00
B37571502,MADOCSA10 OBRAS Y CONTRATAS SL,8,20795697,2026-05-29 00:00:00+00
B38808440,GESPORT CANARIAS SLU,8,25437420,2026-05-29 00:00:00+00
A28299899,Hisparasa Trading and Technologies S.A.,8,289914250,2026-05-29 00:00:00+00
B14589675,"IX ALAMOS TORRES, S.L.",8,19296309,2026-05-29 00:00:00+00
A20034047,"Policlínica Gipuzkoa, S.A.",8,670976419,2026-05-29 00:00:00+00
B26292458,"FABER 1900, SLP",8,6467446,2026-05-29 00:00:00+00
B47403043,ALPA COPIADORAS,8,17887701,2026-05-28 00:00:00+00
B74098773,Asturimagen S.L.,8,145325026,2026-05-28 00:00:00+00
A33018003,Auxquimia SAU. Perimeter Solutions,8,17831819,2026-05-28 00:00:00+00
B97441224,"INSTITUTO DE PSICOLOGÍA APLICADA A LA SALUD, SL",8,97790100,2026-05-28 00:00:00+00
B28324176,"SIT EXPEDICION, ARTE Y SEGURIDAD SL",8,157099223,2026-05-28 00:00:00+00
B74182718,Monfer Soluciones Tecnicas S.L.,8,668714145,2026-05-28 00:00:00+00
A41502840,MAILING ANDALUCIA S.A.,8,35518045,2026-05-28 00:00:00+00
B85695534,"COMERCIAL EUROYEN, S.L.",8,32747700,2026-05-28 00:00:00+00
B62447727,"Medical Mix, S.L.U.",8,31971345,2026-05-28 00:00:00+00
B06591440,VEOLIA BIOMASA ESPAÑA S.L.,8,29695211,2026-05-28 00:00:00+00
B27383454,"LA HISPANO IGUALADINA, S.L",8,169909242,2026-05-28 00:00:00+00
B44525186,SAGALS GESTIÓN EDUCATIVA SL,8,24321386,2026-05-27 00:00:00+00
B82043795,"Jasco Analítica Spain, S.L.",8,98703705,2026-05-27 00:00:00+00
B16544926,"CALIDAD CROMÁTICA, S.L.",8,79218206,2026-05-27 00:00:00+00
B18434159,ILUMINACIONES ARTISTICAS MARAL SL,8,59349002,2026-05-27 00:00:00+00
B03483559,Construcciones Zaplana Caselles S.L.U,8,159039156,2026-05-27 00:00:00+00
B14823561,"Dsitribuciones Merfrucor, S.L.",8,43785350,2026-05-27 00:00:00+00
B76177880,EL PASO 2000 TECHNOLOGY SLU,8,95783000,2026-05-27 00:00:00+00
B24638074,"LOWEN SERVICIOS INTEGRALES, S.L.",8,58333600,2026-05-27 00:00:00+00
B80364045,"CALIBRE SCIENTIFIC SPAIN, S.L.U.",8,24307549,2026-05-27 00:00:00+00
B23700560,Agustino Ingenieria y Montajes S.L.U.,8,73545141,2026-05-26 00:00:00+00
B47370853,EMCO Video Industrial SLU,8,63433292,2026-05-26 00:00:00+00
B76212273,"Diseño, Desarrollos e Instalaciones Singulares, S.L.",8,152447485,2026-05-26 00:00:00+00
B13565007,PREFADHOR S.L.,8,44889488,2026-05-26 00:00:00+00
B28309581,"HERSILL, S.L.",8,70089900,2026-05-26 00:00:00+00
B18988329,GRANADA COMUNICACIONES 2012 SLU,8,33533361,2026-05-26 00:00:00+00
B81190381,REPARACIONES MANTENIMIENTO Y SERVICIOS SL,8,87437016,2026-05-25 00:00:00+00
B10878569,"ENNEO INGENIERIA, S.L.",8,32413083,2026-05-25 00:00:00+00
B14413975,Fontalona S.L.,8,46465795,2026-05-25 00:00:00+00
B59942110,"Cuatrecasas Gonçalves Pereira, SLP",8,42350000,2026-05-25 00:00:00+00
B35924315,"Ecología y Técnicas Sanitarias, S.L",8,525762518,2026-05-25 00:00:00+00
A07420425,"Motorisa, S.A",8,82720018,2026-05-25 00:00:00+00
A07038441,"FEBRER, S.A.",8,146400820,2026-05-25 00:00:00+00
A07116122,"Antonio y Diego, S.A.",8,837700429,2026-05-25 00:00:00+00
A80515422,"HIDEMAR, S.A.",8,26161100,2026-05-25 00:00:00+00
B27739879,Atlas Bus s.l.,8,22898354,2026-05-23 00:00:00+00
B19142421,Perez y Cayuela SL,8,125035355,2026-05-22 00:00:00+00
B76147248,"Efficiency Cars, SLU",8,61034680,2026-05-22 00:00:00+00
B65101149,Objetivo Tarsys SL,8,15810000,2026-05-22 00:00:00+00
B82627548,"La fábrica Gestión Más Cultura, S.L.,",8,93634575,2026-05-22 00:00:00+00
B67286864,NEW METAL 2020 SL,8,19172200,2026-05-22 00:00:00+00
A78588548,"Válvulas Automáticas Ross, S. A.",8,26120241,2026-05-22 00:00:00+00
A78093192,"Software Ag España, S.A",8,831700049,2026-05-22 00:00:00+00
B12746053,ALFARO ANGULO HNOS. S.L. ANCOSAL,8,60235092,2026-05-21 00:00:00+00
B44527265,GIMENO DIGITAL TECHNOLOGIES S.L.,8,135189062,2026-05-21 00:00:00+00
B08948267,"URCOTEX INMOBILIARIA, S.L.U.",8,186217131,2026-05-21 00:00:00+00
A22001572,"Capitolio, S.A. – Hospital Viamed Santiago",8,92559759,2026-05-21 00:00:00+00
B05319207,Emocional Technologies 22 Sociedad Limitada,8,53663061,2026-05-21 00:00:00+00
B72426893,"FONDON SERVICIOS MEDIOAMBIENTALES, S.L.",8,87995649,2026-05-21 00:00:00+00
B78794443,"ANÁLISIS E INVESTIGACIÓN, S.L.",8,142904946,2026-05-21 00:00:00+00
B98680887,ADNCANINO S.L,8,19522240,2026-05-20 00:00:00+00
B83820712,Estrella Veloz SLU,8,74843064,2026-05-20 00:00:00+00
B92405497,DELTA INGENIERIA INFRAESTRUCTURAS Y SERVICIOS S.L.,8,174430980,2026-05-20 00:00:00+00
B90063116,"ALUMINIO Y ELECTRICIDAD CARMONENSE, S.L.",8,30054078,2026-05-20 00:00:00+00
B70595277,DEMOLICIONES CORUÑA S.L.,8,63465471,2026-05-20 00:00:00+00
B31452634,"DISTRIVISUAL, S.L.",8,64950378,2026-05-20 00:00:00+00
B99233629,SL,8,9657268,2026-05-20 00:00:00+00
B59951319,"Torres Servicios Técnicos, S.L.",8,20939977,2026-05-19 00:00:00+00
A18013987,Áridos Hermanos Guerrero S.A.,8,36194000,2026-05-19 00:00:00+00
B18244301,Ofilingua Sociedad Limitada,8,353107531,2026-05-19 00:00:00+00
B39023478,"ÁRIDOS Y HORMIGONES DEL DEVA, SL",8,10832750,2026-05-19 00:00:00+00
A86658119,IBERPARK SAU,8,111215073,2026-05-18 00:00:00+00
A37046612,"SERVICIOS Y REPUESTOS JOSE MIGUEL, S.A.",8,26296390,2026-05-18 00:00:00+00
B24418303,INGENIERIA Y OBRAS DEL NOROESTE SL,8,96116544,2026-05-18 00:00:00+00
A26024687,"ISMAEL ANDRÉS, S.A.",8,134647066,2026-05-18 00:00:00+00
A78635083,Decoración y Paisaje S.A,8,288210100,2026-05-14 00:00:00+00
B99376220,"SPORTOCIOPLUS, S.L.",8,51841963,2026-05-14 00:00:00+00
B73437600,"VADECONS, SERVICIOS Y MEDIO AMBIENTE, SL",8,41463702,2026-05-14 00:00:00+00
B11246725,"METALUR TRES CAMINOS, S.L.",8,35629709,2026-05-13 00:00:00+00
B06176903,Espectacuolos Vera SLU,8,10680000,2026-05-13 00:00:00+00
B73152787,"Grupo Siren Ambulancias, S.l",8,262119020,2026-05-12 00:00:00+00
B15442577,"HERRETAM, S.L.U.",8,268548494,2026-05-11 00:00:00+00
B37503844,cubasgoyo s.l.,8,27221000,2026-05-11 00:00:00+00
B83386490,Estudio jurídico Ejaso S.L.,8,5840000,2026-05-11 00:00:00+00
A60744216,Serveis integrals de manteniment Rubatec,8,243274321,2026-05-10 00:00:00+00
B04905394,U24 SERVICIOS SANITARIOS S.L.,8,24452800,2026-05-08 00:00:00+00
B30898589,"PROIMED SUMINISTROS INDUSTRIALES, SL",8,10729812,2026-05-07 00:00:00+00
B14381925,IMPRENTA CABALLERO SL,8,895100,2026-04-29 00:00:00+00
B90384975,SERVICIOS URBANOS AVANZADOS SL,8,201777194,2026-04-29 00:00:00+00
B56082860,IGESUR SOLUCIONES TÉCNICAS S.L.,8,125515274,2026-04-28 00:00:00+00
B82857053,Telefónica Educación Digital S.L.U,8,714402278,2026-04-28 00:00:00+00
A80903180,"Adecco T.T., Sociedad Anónima, Empresa de Trabajo Temporal (Sociedad Unipersonal)",8,266121272,2026-04-28 00:00:00+00
B93196194,NavegaGPS SL.,8,107053314,2026-04-27 00:00:00+00
A48258636,MASTERCLIN,8,174574041,2026-04-27 00:00:00+00
B91638411,XICLOPE VISION DE FUTURO S.L.,8,55188524,2026-04-24 00:00:00+00
B15036593,Electrosoni S.L,8,129905545,2026-04-16 00:00:00+00
B87791265,INGENIO TÉCNICO S.L.,8,18269276,2026-04-15 00:00:00+00
B12562328,"F&H FITNESS EQUIPAMENTS,S.L.",8,16984427,2026-04-14 00:00:00+00
A28164762,Elster Medición SAU,8,115722370,2026-04-01 00:00:00+00
B72256175,"SUR DE IMPORTACIÓN Y EXPORTACIÓN DE NAVALEZ DE CADIZ, SL",8,82986857,2026-03-31 00:00:00+00
B09426826,"CENTRO POLICLINICO ARANDA,S.L.",8,40584000,2026-03-27 00:00:00+00
B87562393,Asap Global Solution Sl,8,32365208,2026-03-10 00:00:00+00
B10135945,R&A ALBALAT EXCAVACIONES Y OBRA CIVIL S.L,8,154335845,2026-03-03 00:00:00+00
B87249306,"Ciencia y excelencia, S.L.",8,12026650,2026-01-21 00:00:00+00
B18467993,"Acacio Sistemas de Alarma S.L.,",8,10042628,2025-12-29 00:00:00+00
B90262395,"Midway Technologies, S.L.",8,79144677,2025-12-29 00:00:00+00
A82873662,STULZ ESPAÑA SA,8,37443498,2025-12-18 00:00:00+00
B39370028,Teodoro Zurita S.L.,8,13808939,2025-12-05 00:00:00+00
B47685847,GEOCYL CONSULTORIA SL,8,33237776,2025-11-28 00:00:00+00
B84384387,"Geostinser Amb, SL",8,42998417,2025-11-27 00:00:00+00
B52007937,JOCRED MELILLA S. L. U.,8,58159899,2025-11-20 00:00:00+00
B57275257,"Ona i Mar, Serveis Marítims, SL",8,75192131,2025-11-12 00:00:00+00
B65247850,"INVALCOR BARCELONA, S.L.U.",8,113789900,2025-10-30 00:00:00+00
A48055560,kaefer servicios industriales S.A.U.,8,14306125,2025-10-28 00:00:00+00
A46076873,"DURANTIA INFRAESTRUCTURAS, S.A.",8,986703445,2025-10-17 00:00:00+00
B76306281,"Gefuer, S.L.",8,30069044,2025-10-12 00:00:00+00
B85047835,OPS INFRAESTRUCTURAS Y SERVICIOS HIDRÁULICOS S.L.,8,704451748,2025-09-29 00:00:00+00
A74079070,Mieres Rail SA,8,2239351319,2025-09-05 00:00:00+00
B86777463,VANDERLANDE LOGISTICS SL (SIEMENS LOGISTICS SLU-EXTINGUIDA),8,755347988,2025-08-29 00:00:00+00
B91114900,"Urbanizaciones y Montajes Andaluces, S.L.",8,168100880,2025-08-28 00:00:00+00
A58326299,"BRF, S.A.",8,465477771,2025-06-30 00:00:00+00
B64159098,"GRAN VIA COURIER, S.L.",8,13306564,2025-03-26 00:00:00+00
B64143639,"HERCAL DIGGERS, SL",8,766945896,2025-03-06 00:00:00+00
B28444834,Hvac Clima Servicio Y Controles Iberia Sl.,8,76013364,2025-02-26 00:00:00+00
B53910394,Gestora Andaluza de Documentación y Serv. Asoc. S.L.,8,26850334,2025-02-26 00:00:00+00
B74320813,Rio Producciones y Servicios Integrales SL,8,17626700,2025-02-26 00:00:00+00
B85524817,SICE Renovables S.L,8,34470815,2025-02-26 00:00:00+00
B57043135,solucions informàtiques icono SL,8,379314231,2025-02-26 00:00:00+00
B11974334,"Emeuve Producciones Audiovisuales y Managements, S.L.U.",8,8804153,2025-02-26 00:00:00+00
B88595558,"TREEBECA SERVICIOS INTEGRALES DE INGENIERIA, S.L.",8,18421301,2025-02-25 00:00:00+00
B85558807,"ACTUACIONES Y ESTUDIOS DE LA NATURALEZA, SLNE",8,34182784,2025-02-25 00:00:00+00
B09130808,MBG Ingeniería y Arquitectura SL,8,55608487,2025-02-24 00:00:00+00
A14579296,BIOMASA DEL GUADALQUIVIR,8,227294980,2025-02-24 00:00:00+00
A58417346,La Ley Soluciones Legales S.A.,8,7110052,2025-02-24 00:00:00+00
B35284082,JUAN ANTONIO RIVERA S.L.,8,79165028,2025-02-24 00:00:00+00
A29235736,HORMIGONES ALHAURIN S.A.,8,34308200,2025-02-21 00:00:00+00
A07203961,"MECANICA BALEAR, S.A.",8,583435034,2025-02-21 00:00:00+00
B23410863,"DOMICIANO, SL",8,48959192,2025-02-20 00:00:00+00
A08684458,"Deporte Internacional, S.A.",8,62048158,2025-02-20 00:00:00+00
A28002194,Empresa De Blas y Cia. SA,8,363677094,2025-02-20 00:00:00+00
B88105507,UMILES Entertainment SL,8,25284000,2025-02-20 00:00:00+00
B78603495,Microsoft Ibérica S.R.L,8,531486184,2025-02-20 00:00:00+00
B85146363,"Nex Continental Holdings, S.L.U.",8,6246070641,2025-02-20 00:00:00+00
B39029798,"CUEVAS, GESTION DE OBRAS, S.L.",8,104181868,2025-02-20 00:00:00+00
A28864999,"CONSTRUCCIONES ALPI, S.A.",8,1170723946,2025-02-19 00:00:00+00
A48279723,Medicina Analítica Consumibles MAC,8,97117560,2025-02-19 00:00:00+00
B25622580,"GLS CONSORCIO DEL HORMIGON,SLU",8,135889868,2025-02-19 00:00:00+00
B18893644,"INFORMATICA TECNICA GRANADA, S.L.",8,49340685,2025-02-18 00:00:00+00
B06666663,"BIOTHERMIA, S.L.",8,33351106,2025-02-18 00:00:00+00
A78811445,"SECURITAS SEGURIDAD ESPAÑA, S.A.",8,79243940,2025-02-18 00:00:00+00
B22018287,"ARAGONESA DE AUTOMÓVILES, S.L",8,56355982,2025-02-18 00:00:00+00
B81628687,MAVA2000SL,8,223632426,2025-02-18 00:00:00+00
A16013674,"CONSTRUCCIONES GISMERO, S.A.U.",8,335419510,2025-02-18 00:00:00+00
B15850647,Balidea Consulting & Programing S.L.,8,74851692,2025-02-18 00:00:00+00
B26567966,"MBRAND CONSULTING, SL",8,2246400,2025-02-17 00:00:00+00
B42719112,Kombu Data Services SLU,8,18279000,2025-02-17 00:00:00+00
B28383362,"TALLERES MECANICOS PARAMIO,SL.",8,81841706,2025-02-17 00:00:00+00
B38941555,"ICOT TENERIFE, S.L.",8,22231800,2025-02-17 00:00:00+00
B54493812,"SERVICOLOR ONDARA, S.L.",8,2761559,2025-02-17 00:00:00+00
B35482546,"EICOH EXPLOTACIONES, SLU",8,20724107,2025-02-17 00:00:00+00
B76102169,Emergencias Costa Canarias SLU,8,53228791,2025-02-17 00:00:00+00
B50364819,"LARA BELSUÉ, S.L.U.",8,13038866,2025-02-14 00:00:00+00
B11975216,Ingemansur S.L.,8,65448528,2025-02-14 00:00:00+00
B27278845,"A BILLARDA, S.L.",8,63893104,2025-02-14 00:00:00+00
